listeners,mbid,name,playcount,streamable,url,tags
633751,faa28a33-5470-4b90-90c3-e71955d93a44,Banks,25010033,0,https://www.last.fm/music/Banks,"electronic, downtempo, female vocalists"
631703,00eeed6b-5897-4359-8347-b8cd28375331,Manowar,28924315,0,https://www.last.fm/music/Manowar,"heavy metal, Power metal, metal"
631417,dc99e6fd-c710-4f79-b74b-127b4d0b7849,Labrinth,5984029,0,https://www.last.fm/music/Labrinth,"electronic, british, rnb"
631183,a16371b9-7d36-497a-a9d4-42b0a0440c5e,Slowdive,29927838,0,https://www.last.fm/music/Slowdive,"shoegaze, dream pop, ambient"
628590,7bd47e67-ecd5-49d5-837f-c692df38da4e,The Maine,24805169,0,https://www.last.fm/music/The+Maine,"pop punk, powerpop, indie"
627350,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,George Ezra,12564504,0,https://www.last.fm/music/George+Ezra,"indie, folk, singer-songwriter"
626248,233fc3f3-6de2-465c-985e-e721dbabbace,Fugazi,26460631,0,https://www.last.fm/music/Fugazi,"post-hardcore, punk, indie"
625539,a4a3048f-3968-4848-9f53-94e3d4f88b53,Mr. Oizo,10109243,0,https://www.last.fm/music/Mr.+Oizo,"electronic, electro, french"
625373,3ab2ee23-1c2f-458c-9c8c-ca4844729120,MØ,17131851,0,https://www.last.fm/music/M%C3%98,"indie pop, seen live, dream pop"
623640,76bf7aec-83f0-47a9-8964-eea180b99ac2,Travie McCoy,5508799,0,https://www.last.fm/music/Travie+McCoy,"Hip-Hop, rap, alternative rap"
623252,0a19e3e4-7970-4adf-8439-90bdcc9c8661,Starfucker,14482354,0,https://www.last.fm/music/Starfucker,"electronic, indie pop, indie"
620080,2925aac9-5474-4030-b8a3-4151107010b2,Belinda Carlisle,6870051,0,https://www.last.fm/music/Belinda+Carlisle,"pop, 80s, female vocalists"
617214,b09b5127-c62e-4bb2-b790-1e4aa18749ed,Armand van Helden,5034116,0,https://www.last.fm/music/Armand+van+Helden,"House, electronic, dance"
617052,14ecd19f-7121-4192-8549-e5056241a42f,Pusha T,13230348,0,https://www.last.fm/music/Pusha+T,"Hip-Hop, rap, hip hop"
614926,65041e06-83d2-4987-ae52-c17a915fc82a,Spiritualized,15829742,0,https://www.last.fm/music/Spiritualized,"space rock, shoegaze, psychedelic"
613494,29730ee3-e1c7-4e28-9ccd-3a0e6b0e8103,Toots and The Maytals,8451546,0,https://www.last.fm/music/Toots+and+The+Maytals,"reggae, ska, rocksteady"
612832,6d230d98-fb8d-4421-a6e8-daca4e55d53e,Milky Chance,11187373,0,https://www.last.fm/music/Milky+Chance,"indie, seen live, indie rock"
612569,,Billie Eilish,38390520,0,https://www.last.fm/music/Billie+Eilish,"pop, indie pop, indie"
609830,dc3dbfc1-f1f1-49c6-9d7c-425fabf3ae12,Apparat,18837928,0,https://www.last.fm/music/Apparat,"idm, electronic, ambient"
606849,d5a1b969-1a58-4df3-ac24-40c67462edf2,Robert Palmer,4411611,0,https://www.last.fm/music/Robert+Palmer,"80s, rock, classic rock"
604595,9941a936-196a-4a62-ae53-a69cbc33f20e,Black Flag,18661394,0,https://www.last.fm/music/Black+Flag,"punk, hardcore punk, hardcore"
604165,c5ce487b-0462-444e-a184-4de0fef7e028,Julian Casablancas,8459781,0,https://www.last.fm/music/Julian+Casablancas,"indie, indie rock, rock"
603262,af08e34f-f049-4a90-8d07-e2d1a472894a,The Sounds,21733187,0,https://www.last.fm/music/The+Sounds,"seen live, indie, swedish"
601759,3a07764c-7cc5-42e9-8205-3de7532f4771,Pretty Lights,16734752,0,https://www.last.fm/music/Pretty+Lights,"electronic, downtempo, funk"
601664,47347cb8-ac34-4916-84b6-d85d4e5e5384,Ferry Corsten,8076552,0,https://www.last.fm/music/Ferry+Corsten,"trance, electronic, progressive trance"
601479,fc6214b3-6d82-4803-be74-01ece1723e42,Wilson Pickett,4204366,0,https://www.last.fm/music/Wilson+Pickett,"soul, rhythm and blues, funk"
600702,f99b7d67-4e63-4678-aa66-4c6ac0f7d24a,Psy,6630616,0,https://www.last.fm/music/Psy,"k-pop, Korean, pop"
598282,98720123-fcec-47be-9e88-29a310fb2942,Dead or Alive,4476251,0,https://www.last.fm/music/Dead+or+Alive,"new wave, 80s, synthpop"
596714,c89ea689-c053-4d97-bada-8b81a6236f58,Chromatics,13930232,0,https://www.last.fm/music/Chromatics,"electronic, synthpop, post-punk"
595769,d50548a0-3cfd-4d7a-964b-0aef6545d819,Ol' Dirty Bastard,6603978,0,https://www.last.fm/music/Ol%27+Dirty+Bastard,"Hip-Hop, rap, wu-tang"
595571,02ceff75-7363-493e-a78d-912dc86c7460,The Black Crowes,10147010,0,https://www.last.fm/music/The+Black+Crowes,"rock, Southern Rock, blues rock"
594756,a3ee920f-4e7f-4993-8aca-4b8538cfaa4a,Afrojack,5890989,0,https://www.last.fm/music/Afrojack,"House, electro house, Progressive House"
594165,a66ebddc-ff04-46b8-820a-15c63e80dba1,Against Me!,33013175,0,https://www.last.fm/music/Against+Me%21,"punk, folk punk, seen live"
593087,7b7b1e6f-e73e-41a0-9d72-8f0b30c6992d,Chumbawamba,6255368,0,https://www.last.fm/music/Chumbawamba,"alternative, pop, punk"
591332,c85b4ad1-a6c3-4c5d-a7b6-7b65ba1f2a31,Default,5949095,0,https://www.last.fm/music/Default,"rock, alternative rock, alternative"
588488,f2492c31-54a8-4347-a1fc-f81f72873bbf,Mac DeMarco,41274584,0,https://www.last.fm/music/Mac+DeMarco,"Lo-Fi, indie, seen live"
588402,194eeda1-e662-43bc-b9be-32fc1afecc8b,Hawthorne Heights,12307353,0,https://www.last.fm/music/Hawthorne+Heights,"emo, screamo, rock"
585319,38f59974-2f4d-4bfa-b2e3-d2696de1b675,Little Mix,30288402,0,https://www.last.fm/music/Little+Mix,"pop, british, female vocalists"
584932,6a997121-0919-482b-a91b-c6fe1b55a4b9,James Bay,11469386,0,https://www.last.fm/music/James+Bay,"folk, indie, singer-songwriter"
584420,215f057c-fb64-4b27-abf2-1871e71912d9,Blind Pilot,9688365,0,https://www.last.fm/music/Blind+Pilot,"folk, indie, acoustic"
583558,d8661c02-f423-4d72-8044-40ff05daf7a1,Gang of Four,9794810,0,https://www.last.fm/music/Gang+of+Four,"post-punk, new wave, punk"
581853,aba64937-3334-4c65-90a1-4e6b9d4d7ada,Aesop Rock,23666714,0,https://www.last.fm/music/Aesop+Rock,"Hip-Hop, underground hip-hop, rap"
580484,5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9,Forever the Sickest Kids,12542643,0,https://www.last.fm/music/Forever+the+Sickest+Kids,"pop punk, powerpop, rock"
580261,84d06499-0643-46b8-9e1f-45f743a53f5e,Bananarama,4220767,0,https://www.last.fm/music/Bananarama,"80s, pop, female vocalists"
579614,9512eed7-a1a9-4e2f-8cac-c10d1448c1ce,This Will Destroy You,15651787,0,https://www.last.fm/music/This+Will+Destroy+You,"post-rock, instrumental, ambient"
575850,6ed40778-8d03-4a5c-ad35-93cf814627c9,Jessie Ware,14567602,0,https://www.last.fm/music/Jessie+Ware,"soul, pop, seen live"
575474,1ff10dff-7ac7-4e53-bc02-d5c3cbd8448b,Apollo 440,5910013,0,https://www.last.fm/music/Apollo+440,"electronic, big beat, electronica"
575259,26bcd35d-56a3-4e4d-8ad7-7bc5787c3af1,Salt-N-Pepa,3247014,0,https://www.last.fm/music/Salt-N-Pepa,"Hip-Hop, rap, female vocalists"
574440,0a41f86c-ced1-44e0-95a2-5c8b2368ab1d,Powerman 5000,8466063,0,https://www.last.fm/music/Powerman+5000,"industrial metal, metal, industrial"
573411,2e80ba15-ec0f-4bd4-b263-7e0671f38255,Ying Yang Twins,3832019,0,https://www.last.fm/music/Ying+Yang+Twins,"rap, Hip-Hop, Crunk"
573011,e565610b-9a8f-451d-b594-ea658d76f725,Fifth Harmony,22214786,0,https://www.last.fm/music/Fifth+Harmony,"pop, female vocalists, X factor"
572575,f64a18dd-af21-4efe-bf78-3a6a8c829702,Wings,4438504,0,https://www.last.fm/music/Wings,"classic rock, rock, 70s"
571821,0cd12ab3-9628-45ef-a97b-ff18624f14a0,65daysofstatic,30008556,0,https://www.last.fm/music/65daysofstatic,"post-rock, instrumental, experimental"
570091,ca39d50f-9885-420e-88d6-9c3f64038773,Everlast,10035572,0,https://www.last.fm/music/Everlast,"Hip-Hop, rock, blues"
566047,2a0cce30-071b-4ba9-bf78-ae76c9eb7316,Kevin Rudolf,5045476,0,https://www.last.fm/music/Kevin+Rudolf,"Hip-Hop, electronic, pop"
565945,9f23b7c3-baa6-4e38-b1a9-5c38359ad982,Years & Years,18821741,0,https://www.last.fm/music/Years+&+Years,"electronic, indie, british"
565668,ef0344c6-e24d-4fd3-be7e-c4eb9f62be2d,Newton Faulkner,8985514,0,https://www.last.fm/music/Newton+Faulkner,"acoustic, singer-songwriter, folk"
564126,cf042013-3edd-46c4-9b0e-a62faac98d0b,Funkadelic,8671252,0,https://www.last.fm/music/Funkadelic,"funk, soul, psychedelic"
562697,db48610c-6d8f-4d10-90ca-c4d14bb1a8b1,G-Eazy,12670786,0,https://www.last.fm/music/G-Eazy,"Hip-Hop, rap, hip hop"
561166,,Dua Lipa,24750903,0,https://www.last.fm/music/Dua+Lipa,"pop, synthpop, british"
556439,ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,Lenka,8328018,0,https://www.last.fm/music/Lenka,"female vocalists, pop, indie pop"
555629,3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782,Blockhead,12215769,0,https://www.last.fm/music/Blockhead,"trip-hop, downtempo, ninja tune"
554338,a2496a3c-8f42-4b98-b780-6f8d64f56441,Circa Survive,30835203,0,https://www.last.fm/music/Circa+Survive,"indie, experimental, alternative"
553908,bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc,Robert Plant,6772643,0,https://www.last.fm/music/Robert+Plant,"classic rock, rock, hard rock"
551517,2da9b8e3-e2de-4599-aa30-bf47e35e3fc0,Madcon,5288897,0,https://www.last.fm/music/Madcon,"Hip-Hop, rnb, rap"
550961,214d84a5-e9e5-4432-af95-8c84da7ba4c0,Beth Orton,7117303,0,https://www.last.fm/music/Beth+Orton,"female vocalists, singer-songwriter, folk"
550299,a7229e38-bab7-48c1-9f35-9b4c49738b0f,Galantis,9510547,0,https://www.last.fm/music/Galantis,"House, electronic, dance"
548144,9724aa19-fdf9-49d0-9f9d-944e462e2a5c,Big Boi,9313496,0,https://www.last.fm/music/Big+Boi,"Hip-Hop, rap, seen live"
546294,05851234-4e8f-4cc8-b682-a55c23277d9c,Taproot,7329688,0,https://www.last.fm/music/Taproot,"Nu Metal, alternative rock, rock"
543514,134e6410-6954-45d1-bd4a-0f2d2ad5471d,Zara Larsson,12195723,0,https://www.last.fm/music/Zara+Larsson,"pop, swedish, female vocalists"
543416,0acae232-d31a-4211-b6d0-6af1b6350274,Thursday,19215567,0,https://www.last.fm/music/Thursday,"post-hardcore, emo, screamo"
542899,4dcffc18-b573-4850-833c-d08e2b7e93b3,The View,7740955,0,https://www.last.fm/music/The+View,"indie, indie rock, seen live"
539130,f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,Caetano Veloso,18843166,0,https://www.last.fm/music/Caetano+Veloso,"mpb, brazilian, Bossa Nova"
536235,,Zayn,21822858,0,https://www.last.fm/music/Zayn,"pop, rnb, british"
534754,410c9baf-5469-44f6-9852-826524b80c61,Autechre,21244717,0,https://www.last.fm/music/Autechre,"idm, electronic, experimental"
531888,525f1f1c-03f0-4bc8-8dfd-e7521f87631b,Charlie Puth,11361260,0,https://www.last.fm/music/Charlie+Puth,"pop, rnb, soul"
531655,63200203-e2c6-4081-8e0d-00c9732c6b6f,Stealers Wheel,3076759,0,https://www.last.fm/music/Stealers+Wheel,"classic rock, rock, 70s"
530887,dc789617-14b8-4cc1-a31b-50e4966dd6c0,Annie,7080093,0,https://www.last.fm/music/Annie,"pop, electronic, dance"
526853,56f62fe8-d3a0-46e0-b5df-a64a8b4b4274,James Arthur,8815737,0,https://www.last.fm/music/James+Arthur,"pop, british, indie"
525797,73faa89a-ee00-4e40-b68e-80e4891dbc45,Ten Years After,5022761,0,https://www.last.fm/music/Ten+Years+After,"blues rock, classic rock, rock"
524052,e2305342-0bde-4a2c-aed0-4b88694834de,Unknown Mortal Orchestra,14179850,0,https://www.last.fm/music/Unknown+Mortal+Orchestra,"Lo-Fi, indie rock, psychedelic"
522227,46f4e349-ddec-4131-9367-91b630a821d0,The Pains of Being Pure at Heart,14114800,0,https://www.last.fm/music/The+Pains+of+Being+Pure+at+Heart,"shoegaze, indie pop, dream pop"
522155,02708fd6-0fe6-4738-a27d-0561ace8b4c6,Black Star,6516214,0,https://www.last.fm/music/Black+Star,"Hip-Hop, rap, hip hop"
521316,20395131-fbde-43ce-b141-b700cfdae99c,Glass Animals,14253927,0,https://www.last.fm/music/Glass+Animals,"electronic, seen live, trip-hop"
520722,fa92553b-3cd5-4876-a7db-1d9dfcdf9fa9,Miami Horror,9115910,0,https://www.last.fm/music/Miami+Horror,"electronic, synthpop, indie"
520095,b755836a-0cb6-4577-a678-55a5a6402d70,Chiodos,18188365,0,https://www.last.fm/music/Chiodos,"post-hardcore, screamo, hardcore"
519634,f1bedf1f-4445-4651-9c35-f4a3f3860a13,Giuseppe Verdi,5271466,0,https://www.last.fm/music/Giuseppe+Verdi,"Classical, opera, italian"
518858,9f4a1197-354b-4f37-90e4-7360b122937d,Embrace,5948191,0,https://www.last.fm/music/Embrace,"britpop, indie, emo"
517790,6f92929a-6381-48ac-b348-83b43b9cf646,Jazmine Sullivan,4321724,0,https://www.last.fm/music/Jazmine+Sullivan,"rnb, soul, female vocalists"
517444,2e222fce-02ae-4221-b1c6-3c3242b423b6,Odesza,15462229,0,https://www.last.fm/music/Odesza,"chillwave, electronic, ambient"
517013,300c4c73-33ac-4255-9d57-4e32627f5e13,Ringo Starr,3507937,0,https://www.last.fm/music/Ringo+Starr,"classic rock, rock, british"
515414,5a2e9cd3-010a-4aae-9f83-629253284202,Sharon Van Etten,12764628,0,https://www.last.fm/music/Sharon+Van+Etten,"folk, seen live, singer-songwriter"
511166,cdc0fff7-54cf-4052-a283-319b648670fd,Prince & The Revolution,4882437,0,https://www.last.fm/music/Prince+&+The+Revolution,"funk, pop, rock"
510345,172053e5-a7fb-4548-a64d-c53858b5e775,Father John Misty,18473962,0,https://www.last.fm/music/Father+John+Misty,"folk, seen live, indie"
510245,41f4d85a-0bd7-4602-a3e3-8c47f36efb0a,Accept,14587650,0,https://www.last.fm/music/Accept,"heavy metal, hard rock, metal"
510185,a0498514-c21c-4e85-8dbf-a1b92374a06b,"Albert Hammond, Jr.",9461908,0,"https://www.last.fm/music/Albert+Hammond,+Jr.","indie rock, indie, seen live"
509244,b5a6ea29-3065-4869-ac66-a44002e55d4d,Jazzanova,6384678,0,https://www.last.fm/music/Jazzanova,"jazz, chillout, acid jazz"
506948,603c5f9f-492a-4f21-9d6f-1642a5dbea2d,The Unicorns,9139004,0,https://www.last.fm/music/The+Unicorns,"indie, indie pop, indie rock"
506907,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,Travi$ Scott,41249801,0,https://www.last.fm/music/Travi$+Scott,"Hip-Hop, rap, trap"
506755,2d5583be-aafd-41ec-addd-df85913855ef,Vanilla Ice,2055754,0,https://www.last.fm/music/Vanilla+Ice,"rap, Hip-Hop, 90s"
503677,5803c81e-739a-4057-9a5c-cf84e55db630,Quincy Jones,3895213,0,https://www.last.fm/music/Quincy+Jones,"jazz, soul, funk"
501338,7e966957-9b0b-4e19-b8a0-4206535d8052,Big K.R.I.T.,10041981,0,https://www.last.fm/music/Big+K.R.I.T.,"Hip-Hop, rap, Southern Hip Hop"
500766,182d5d8a-94c7-4ef4-8222-a1838353a37b,Ian Brown,7870638,0,https://www.last.fm/music/Ian+Brown,"indie, britpop, alternative"
500242,a8ed28e3-5c08-4448-b889-867483e251f5,Rodrigo y Gabriela,10936140,0,https://www.last.fm/music/Rodrigo+y+Gabriela,"acoustic, instrumental, guitar"
500096,3a9f3479-4f0c-4355-8ccd-c9ed5cd01586,Ben Lee,5254338,0,https://www.last.fm/music/Ben+Lee,"indie, singer-songwriter, australian"
500028,34466222-65e4-4766-8ed0-01b751fe96c7,Marillion,16750948,0,https://www.last.fm/music/Marillion,"Progressive rock, rock, classic rock"
499671,c6bfb05d-f570-46c8-98e1-e25441189770,Khalid,16595461,0,https://www.last.fm/music/Khalid,"pop, soul, rnb"
499366,5dfbf314-2052-4c3b-9a7a-5270fb3b2a55,Bomfunk MC's,4889184,0,https://www.last.fm/music/Bomfunk+MC%27s,"electronic, breakbeat, dance"
499093,,Alessia Cara,9557720,0,https://www.last.fm/music/Alessia+Cara,"pop, soul, rnb"
499030,f1bf6126-09a6-4577-b872-d7dd3274768b,Copeland,16498380,0,https://www.last.fm/music/Copeland,"indie, emo, indie rock"
498914,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,Troye Sivan,22792773,0,https://www.last.fm/music/Troye+Sivan,"pop, indie pop, male vocalists"
498250,4ed35152-5207-4101-8904-6cb5d159b545,CKY,10603245,0,https://www.last.fm/music/CKY,"rock, hard rock, alternative rock"
497913,1c3c7d51-4679-476c-8cb0-580a35da018b,Saving Abel,4909627,0,https://www.last.fm/music/Saving+Abel,"alternative rock, rock, hard rock"
497855,6c85f4c3-026c-4c16-9a7c-f546f42ed0fb,Guided by Voices,22824480,0,https://www.last.fm/music/Guided+by+Voices,"Lo-Fi, indie rock, indie"
497657,830e5c4e-6b7d-431d-86ab-00c751281dc5,5 Seconds of Summer,20493323,0,https://www.last.fm/music/5+Seconds+of+Summer,"pop rock, pop punk, rock"
497628,8c332797-2784-45a7-9b5c-3b86f07a03de,Afroman,3830255,0,https://www.last.fm/music/Afroman,"rap, Hip-Hop, reggae"
497080,f10177e4-b7f7-4e63-92b6-c805c6cc54d6,Nonpoint,7714813,0,https://www.last.fm/music/Nonpoint,"Nu Metal, metal, hard rock"
496370,f180cec2-9421-4417-a841-c7372090d13d,The Notwist,12546679,0,https://www.last.fm/music/The+Notwist,"indie, electronic, seen live"
495918,7a3b3f80-04b8-4968-b432-fbcd3f350716,Bachman-Turner Overdrive,3463465,0,https://www.last.fm/music/Bachman-Turner+Overdrive,"classic rock, rock, hard rock"
495701,87f27b14-cbd0-44ea-93a3-6fead5cb45e7,Bad Meets Evil,5242041,0,https://www.last.fm/music/Bad+Meets+Evil,"Hip-Hop, rap, Eminem"
492017,171cbc8f-8ab3-4aec-9916-f0bdbe26bb79,W.A.S.P.,15870218,0,https://www.last.fm/music/W.A.S.P.,"heavy metal, hard rock, hair metal"
490321,8974da95-e631-45aa-8fd7-aa0c2795f997,Harry Gregson-Williams,10854550,0,https://www.last.fm/music/Harry+Gregson-Williams,"Soundtrack, instrumental, Classical"
488515,42c14c80-bd17-47e4-9bb2-a35897638c4d,The Orb,7598174,0,https://www.last.fm/music/The+Orb,"ambient, electronic, chillout"
488153,11eabe0c-2638-4808-92f9-1dbd9c453429,Deerhoof,13820751,0,https://www.last.fm/music/Deerhoof,"experimental, seen live, indie"
487871,e43daa78-3cf3-4cf9-bc27-af4d4e675a02,Blood Orange,16275843,0,https://www.last.fm/music/Blood+Orange,"chillwave, indie, seen live"
487057,51c76d97-0635-433c-b26d-66beb81657f8,Lord Huron,8808747,0,https://www.last.fm/music/Lord+Huron,"folk, seen live, psychedelic"
486017,381e8434-109a-439c-8acc-5d328359f2e0,The Brian Jonestown Massacre,20560511,0,https://www.last.fm/music/The+Brian+Jonestown+Massacre,"psychedelic, shoegaze, indie"
485155,b2f45ca6-2c92-438c-b037-ad4d8b92e90e,Logic,18089150,0,https://www.last.fm/music/Logic,"Hip-Hop, rap, biracial"
484893,da7bb7d8-557d-4635-9ca1-e6e985525bd5,Randy Newman,6138158,0,https://www.last.fm/music/Randy+Newman,"singer-songwriter, piano, Soundtrack"
484625,0d82f0cd-107a-403f-a726-ac7287cbea65,The Beta Band,6699252,0,https://www.last.fm/music/The+Beta+Band,"indie, indie rock, alternative"
484448,6eea322e-ab09-451f-818b-a1348ce14b91,MAE,13936952,0,https://www.last.fm/music/MAE,"emo, indie, alternative"
483614,e9da3ed5-eb9a-4f70-a0ed-4e59e380601f,AlunaGeorge,9354827,0,https://www.last.fm/music/AlunaGeorge,"electronic, trip-hop, seen live"
482067,3b3531c4-cd2d-4df0-897c-a2e29b8341fc,The Magic Numbers,6931076,0,https://www.last.fm/music/The+Magic+Numbers,"seen live, indie, indie rock"
481409,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,Pierce The Veil,18288059,0,https://www.last.fm/music/Pierce+The+Veil,"post-hardcore, emocore, emo"
481403,10a402b7-0e50-4479-b007-9cfdd5eaa287,Sonic Syndicate,17704898,0,https://www.last.fm/music/Sonic+Syndicate,"Melodic Death Metal, metalcore, metal"
479944,1e4e9db7-5068-4a9c-bdd0-5777e47172c8,FKA twigs,16901995,0,https://www.last.fm/music/FKA+twigs,"trip-hop, electronic, experimental"
478843,,Marshmello,8860585,0,https://www.last.fm/music/Marshmello,"electronic, dance, trap"
477456,fad8967c-a327-4af5-a64a-d4de66ece652,Celldweller,23446553,0,https://www.last.fm/music/Celldweller,"industrial, electronic, industrial rock"
475677,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Roger Waters,9755151,0,https://www.last.fm/music/Roger+Waters,"Progressive rock, seen live, classic rock"
474471,7bb60591-46f3-4147-b692-1814a87e832e,Barry Manilow,3969544,0,https://www.last.fm/music/Barry+Manilow,"pop, easy listening, 80s"
473130,4f6dd51e-bfd7-4153-ace7-9316d1757a57,Roots Manuva,7150137,0,https://www.last.fm/music/Roots+Manuva,"Hip-Hop, dub, ninja tune"
471390,f59acdb5-79a4-4e66-9be8-5d6e5d03d33b,Alphabeat,7064048,0,https://www.last.fm/music/Alphabeat,"pop, danish, indie pop"
470498,9d2fde91-4633-430d-87f0-2b9bbb7fa451,Asking Alexandria,35348430,0,https://www.last.fm/music/Asking+Alexandria,"post-hardcore, metalcore, screamo"
469369,1507b368-e660-4c15-af94-3f5603561045,Balmorhea,10338672,0,https://www.last.fm/music/Balmorhea,"post-rock, instrumental, ambient"
468605,fc61dd75-880b-44ba-9ba9-c7b643d33413,Prefuse 73,12577367,0,https://www.last.fm/music/Prefuse+73,"electronic, Hip-Hop, idm"
467259,e9ba8ccb-505f-4e5c-b909-65998d0d35b5,Dizzy Gillespie,4205401,0,https://www.last.fm/music/Dizzy+Gillespie,"jazz, bebop, trumpet"
467018,eca0569c-877e-4d72-a280-90581c2adfd5,ZHU,6768388,0,https://www.last.fm/music/ZHU,"House, electronic, deep house"
466371,23b0f3d6-ba54-4597-a1c7-24c6dd348ef7,Fine Young Cannibals,3100206,0,https://www.last.fm/music/Fine+Young+Cannibals,"80s, pop, new wave"
458720,,Alan Walker,9256449,0,https://www.last.fm/music/Alan+Walker,"electronic, House, EDM"
458525,4e60a56a-514a-4a19-a3cc-49927c96b3cb,Sir Edward Elgar,2834490,0,https://www.last.fm/music/Sir+Edward+Elgar,"Classical, romantic, british"
458145,0f0da09c-3940-4cb5-879f-4cea28907810,Bonnie Raitt,4367190,0,https://www.last.fm/music/Bonnie+Raitt,"blues, female vocalists, singer-songwriter"
455891,960afc67-9c21-46dd-9c7f-ff2b509e3150,Danny Brown,22029215,0,https://www.last.fm/music/Danny+Brown,"Hip-Hop, rap, seen live"
455883,3ac2a4a2-52b3-498b-bbc8-31443c68dfe0,Missy Higgins,8224192,0,https://www.last.fm/music/Missy+Higgins,"female vocalists, singer-songwriter, australian"
455336,f19d3d49-be22-4ca6-9903-64d86984fbf2,Village People,2534018,0,https://www.last.fm/music/Village+People,"Disco, pop, 70s"
